Agency,Time,dist_volume,delta,pct_change
Habersham County Senior Center,2022-11,278.0,-104.0,-0.272
Habersham County Senior Center,2022-12,409.0,131.0,0.471
Habersham County Senior Center,2023-01,268.0,-141.0,-0.345
Habersham County Senior Center,2023-02,148.0,-120.0,-0.448
Habersham County Senior Center,2023-03,190.0,42.0,0.284
Habersham County Senior Center,2023-04,221.0,31.0,0.163
Habersham County Senior Center,2023-05,0.0,-221.0,-1.0
Habersham County Senior Center,2023-06,42.0,42.0,inf
Habersham County Senior Center,2023-07,0.0,-42.0,-1.0
Habersham County Senior Center,2023-08,395.0,395.0,inf
Habersham County Senior Center,2023-09,0.0,-395.0,-1.0
Habersham County Senior Center,2023-10,161.0,161.0,inf
Habersham County Senior Center,2023-11,0.0,-161.0,-1.0
Habersham County Senior Center,2023-12 to 2024-04,0.0,0.0,0.0
Habersham County Senior Center,2024-05,924.0,924.0,inf
Habersham County Senior Center,2024-06,1133.0,209.0,0.226
Habersham County Senior Center,2024-07,1008.0,-125.0,-0.11
Habersham County Senior Center,2024-08,1074.0,66.0,0.065
Habersham County Senior Center,2024-09,990.0,-84.0,-0.078
Habersham County Senior Center,2024-10,1128.0,138.0,0.139
Habersham County Senior Center,2024-11,1183.0,55.0,0.049
Habersham County Senior Center,2024-12,1012.0,-171.0,-0.145
Habersham County Senior Center,2025-01,968.0,-44.0,-0.043
Habersham County Senior Center,2025-02,946.0,-22.0,-0.023
Habersham County Senior Center,2025-03,968.0,22.0,0.023
Habersham County Senior Center,2025-04,1012.0,44.0,0.045
Habersham County Senior Center,2025-05,1122.0,110.0,0.109
Habersham County Senior Center,2025-06,2727.0,1605.0,1.43
Habersham Homeless Ministries,2022-07 to 2022-12,0.0,0.0,0.0
Habersham Homeless Ministries,2023-01,101.0,101.0,inf
Habersham Homeless Ministries,2023-02,0.0,-101.0,-1.0
Habersham Homeless Ministries,2023-03,743.0,743.0,inf
Habersham Homeless Ministries,2023-04,220.0,-523.0,-0.704
Habersham Homeless Ministries,2023-05,0.0,-220.0,-1.0
Habersham Homeless Ministries,2023-06,0.0,0.0,0.0
Habersham Homeless Ministries,2023-07,88.0,88.0,inf
Habersham Homeless Ministries,2023-08,317.0,229.0,2.602
Habersham Homeless Ministries,2023-09,0.0,-317.0,-1.0
Habersham Homeless Ministries,2023-10,405.0,405.0,inf
Habersham Homeless Ministries,2023-11,413.0,8.0,0.02
Habersham Homeless Ministries,2023-12,0.0,-413.0,-1.0
Habersham Homeless Ministries,2024-01,40.0,40.0,inf
Habersham Homeless Ministries,2024-02,374.0,334.0,8.35
Habersham Homeless Ministries,2024-03,0.0,-374.0,-1.0
Habersham Homeless Ministries,2024-04 to 2025-06,0.0,0.0,0.0
Habersham: Habersham County Senior Center Senior Staples Program,2022-07,644.0,0.0,0.0
Habersham: Habersham County Senior Center Senior Staples Program,2022-08,844.0,200.0,0.311
Habersham: Habersham County Senior Center Senior Staples Program,2022-09,484.0,-360.0,-0.427
Habersham: Habersham County Senior Center Senior Staples Program,2022-10,984.0,500.0,1.033
Habersham: Habersham County Senior Center Senior Staples Program,2022-11,800.0,-184.0,-0.187
Habersham: Habersham County Senior Center Senior Staples Program,2022-12,654.0,-146.0,-0.182
Habersham: Habersham County Senior Center Senior Staples Program,2023-01,880.0,226.0,0.346
Habersham: Habersham County Senior Center Senior Staples Program,2023-02,940.0,60.0,0.068
Habersham: Habersham County Senior Center Senior Staples Program,2023-03,904.0,-36.0,-0.038
Habersham: Habersham County Senior Center Senior Staples Program,2023-04,1198.0,294.0,0.325
Habersham: Habersham County Senior Center Senior Staples Program,2023-05,887.0,-311.0,-0.26
Habersham: Habersham County Senior Center Senior Staples Program,2023-06,1222.0,335.0,0.378
Habersham: Habersham County Senior Center Senior Staples Program,2023-07,1422.0,200.0,0.164
Habersham: Habersham County Senior Center Senior Staples Program,2023-08,1267.0,-155.0,-0.109
Habersham: Habersham County Senior Center Senior Staples Program,2023-09,1182.0,-85.0,-0.067
Habersham: Habersham County Senior Center Senior Staples Program,2023-10,1308.0,126.0,0.107
