Agency,Time,dist_volume,delta,pct_change
Beech Haven Baptist Church,2025-01,250.0,235.0,15.667
Beech Haven Baptist Church,2025-02,89.0,-161.0,-0.644
Beech Haven Baptist Church,2025-03,409.0,320.0,3.596
Beech Haven Baptist Church,2025-04,142.0,-267.0,-0.653
Beech Haven Baptist Church,2025-05,165.0,23.0,0.162
Beech Haven Baptist Church,2025-06,79.0,-86.0,-0.521
Beta Upsilon Chi Operational,2022-07 to 2024-01,0.0,0.0,0.0
Beta Upsilon Chi Operational,2024-02,23544.0,23544.0,inf
Beta Upsilon Chi Operational,2024-03,488.0,-23056.0,-0.979
Beta Upsilon Chi Operational,2024-04,0.0,-488.0,-1.0
Beta Upsilon Chi Operational,2024-05,504.0,504.0,inf
Beta Upsilon Chi Operational,2024-06,0.0,-504.0,-1.0
Beta Upsilon Chi Operational,2024-07,0.0,0.0,0.0
Beta Upsilon Chi Operational,2024-08,14850.0,14850.0,inf
Beta Upsilon Chi Operational,2024-09,18190.0,3340.0,0.225
Beta Upsilon Chi Operational,2024-10,430.0,-17760.0,-0.976
Beta Upsilon Chi Operational,2024-11,965.0,535.0,1.244
Beta Upsilon Chi Operational,2024-12,0.0,-965.0,-1.0
Beta Upsilon Chi Operational,2025-01,0.0,0.0,0.0
Beta Upsilon Chi Operational,2025-02,12880.0,12880.0,inf
Beta Upsilon Chi Operational,2025-03,621.0,-12259.0,-0.952
Beta Upsilon Chi Operational,2025-04,0.0,-621.0,-1.0
Beta Upsilon Chi Operational,2025-05 to 2025-06,0.0,0.0,0.0
Bethany Christian Services,2022-07 to 2024-09,0.0,0.0,0.0
Bethany Christian Services,2024-10,373.0,373.0,inf
Bethany Christian Services,2024-11,0.0,-373.0,-1.0
Bethany Christian Services,2024-12,0.0,0.0,0.0
Bethany Christian Services,2025-01,639.0,639.0,inf
Bethany Christian Services,2025-02,1528.0,889.0,1.391
Bethany Christian Services,2025-03,0.0,-1528.0,-1.0
Bethany Christian Services,2025-04 to 2025-06,0.0,0.0,0.0
Boys and Girls Club---H.T. Edwards Building,2022-07 to 2023-10,0.0,0.0,0.0
Boys and Girls Club---H.T. Edwards Building,2023-11,14.0,14.0,inf
Boys and Girls Club---H.T. Edwards Building,2023-12,0.0,-14.0,-1.0
Boys and Girls Club---H.T. Edwards Building,2024-01 to 2024-03,0.0,0.0,0.0
Boys and Girls Club---H.T. Edwards Building,2024-04,7025.0,7025.0,inf
Boys and Girls Club---H.T. Edwards Building,2024-05,0.0,-7025.0,-1.0
Boys and Girls Club---H.T. Edwards Building,2024-06 to 2024-09,0.0,0.0,0.0
Boys and Girls Club---H.T. Edwards Building,2024-10,8518.0,8518.0,inf
Boys and Girls Club---H.T. Edwards Building,2024-11,0.0,-8518.0,-1.0
Boys and Girls Club---H.T. Edwards Building,2024-12,13420.0,13420.0,inf
Boys and Girls Club---H.T. Edwards Building,2025-01,0.0,-13420.0,-1.0
Boys and Girls Club---H.T. Edwards Building,2025-02 to 2025-06,0.0,0.0,0.0
Brightpaths,2022-07 to 2025-02,0.0,0.0,0.0
Brightpaths,2025-03,729.0,729.0,inf
Brightpaths,2025-04,555.0,-174.0,-0.239
Brightpaths,2025-05,0.0,-555.0,-1.0
Brightpaths,2025-06,577.0,577.0,inf
"Campus Kitchen, UGA",2022-07 to 2024-04,0.0,0.0,0.0
"Campus Kitchen, UGA",2024-05,2163.0,2163.0,inf
"Campus Kitchen, UGA",2024-06,4041.0,1878.0,0.868
"Campus Kitchen, UGA",2024-07,2330.0,-1711.0,-0.423
"Campus Kitchen, UGA",2024-08,1205.0,-1125.0,-0.483
"Campus Kitchen, UGA",2024-09,2917.0,1712.0,1.421
"Campus Kitchen, UGA",2024-10,3023.0,106.0,0.036
"Campus Kitchen, UGA",2024-11,1667.0,-1356.0,-0.449
"Campus Kitchen, UGA",2024-12,1263.0,-404.0,-0.242
"Campus Kitchen, UGA",2025-01,2687.0,1424.0,1.127
"Campus Kitchen, UGA",2025-02,2550.0,-137.0,-0.051
"Campus Kitchen, UGA",2025-03,2790.0,240.0,0.094
"Campus Kitchen, UGA",2025-04,3411.0,621.0,0.223
"Campus Kitchen, UGA",2025-05,1519.0,-1892.0,-0.555
"Campus Kitchen, UGA",2025-06,588.0,-931.0,-0.613
Catholic Center at UGA,2022-07,367.0,0.0,0.0
Catholic Center at UGA,2022-08,364.0,-3.0,-0.008
Catholic Center at UGA,2022-09,836.0,472.0,1.297
Catholic Center at UGA,2022-10,1271.0,435.0,0.52
Catholic Center at UGA,2022-11,773.0,-498.0,-0.392
Catholic Center at UGA,2022-12,319.0,-454.0,-0.587
Catholic Center at UGA,2023-01,695.0,376.0,1.179
Catholic Center at UGA,2023-02,989.0,294.0,0.423
Catholic Center at UGA,2023-03,442.0,-547.0,-0.553
Catholic Center at UGA,2023-04,805.0,363.0,0.821
Catholic Center at UGA,2023-05,235.0,-570.0,-0.708
Catholic Center at UGA,2023-06,0.0,-235.0,-1.0
Catholic Center at UGA,2023-07,0.0,0.0,0.0
Catholic Center at UGA,2023-08,637.0,637.0,inf
Catholic Center at UGA,2023-09,532.0,-105.0,-0.165
