Month,County,Food Category,Weight
2023-10,OGLETHORPE,Dry Potatoes,50.0
2024-01,OGLETHORPE,Dry Potatoes,27.0
2024-02,OGLETHORPE,Dry Potatoes,810.0
2023-08,OGLETHORPE,Dry Prepared Meals,819.0
2023-09,OGLETHORPE,Dry Prepared Meals,2520.0
2023-11,OGLETHORPE,Dry Prepared Meals,1535.0
2023-12,OGLETHORPE,Dry Prepared Meals,674.0
2024-01,OGLETHORPE,Dry Prepared Meals,37.0
2024-02,OGLETHORPE,Dry Prepared Meals,1116.0
2024-03,OGLETHORPE,Dry Prepared Meals,217.0
2024-04,OGLETHORPE,Dry Prepared Meals,1088.0
2024-05,OGLETHORPE,Dry Prepared Meals,512.0
2024-06,OGLETHORPE,Dry Prepared Meals,300.0
2023-07,OGLETHORPE,Dry Proteins,1876.0
2023-08,OGLETHORPE,Dry Proteins,4710.0
2023-09,OGLETHORPE,Dry Proteins,4203.0
2023-10,OGLETHORPE,Dry Proteins,4359.0
2023-11,OGLETHORPE,Dry Proteins,2887.0
2023-12,OGLETHORPE,Dry Proteins,4375.0
2024-01,OGLETHORPE,Dry Proteins,1433.0
2024-02,OGLETHORPE,Dry Proteins,1035.0
2024-03,OGLETHORPE,Dry Proteins,2244.0
2024-04,OGLETHORPE,Dry Proteins,4930.0
2024-05,OGLETHORPE,Dry Proteins,2361.0
2024-06,OGLETHORPE,Dry Proteins,5296.36
2023-07,OGLETHORPE,Dry Vegetables,2167.0
2023-08,OGLETHORPE,Dry Vegetables,2569.0
2023-09,OGLETHORPE,Dry Vegetables,1539.0
2023-10,OGLETHORPE,Dry Vegetables,2020.0
2023-11,OGLETHORPE,Dry Vegetables,1784.0
2023-12,OGLETHORPE,Dry Vegetables,2102.0
2024-01,OGLETHORPE,Dry Vegetables,1503.0
2024-02,OGLETHORPE,Dry Vegetables,2310.0
2024-03,OGLETHORPE,Dry Vegetables,1208.0
2024-04,OGLETHORPE,Dry Vegetables,3036.0
2024-05,OGLETHORPE,Dry Vegetables,1909.0
2024-06,OGLETHORPE,Dry Vegetables,3185.0
2023-12,OGLETHORPE,Frozen Beverages,6.0
2024-01,OGLETHORPE,Frozen Beverages,276.0
2024-02,OGLETHORPE,Frozen Beverages,117.0
2024-03,OGLETHORPE,Frozen Beverages,66.0
2024-04,OGLETHORPE,Frozen Beverages,48.0
2024-05,OGLETHORPE,Frozen Beverages,66.0
2024-06,OGLETHORPE,Frozen Beverages,60.0
2023-07,OGLETHORPE,Frozen Food Misc.,1790.0
2023-09,OGLETHORPE,Frozen Food Misc.,247.0
2023-10,OGLETHORPE,Frozen Food Misc.,495.0
2023-11,OGLETHORPE,Frozen Food Misc.,148.0
2023-12,OGLETHORPE,Frozen Food Misc.,93.0
2024-01,OGLETHORPE,Frozen Food Misc.,97.0
2024-02,OGLETHORPE,Frozen Food Misc.,198.0
2024-03,OGLETHORPE,Frozen Food Misc.,148.0
2023-10,OGLETHORPE,Frozen Fruits,152.0
2023-11,OGLETHORPE,Frozen Fruits,1431.0
2023-12,OGLETHORPE,Frozen Fruits,655.0
2024-01,OGLETHORPE,Frozen Fruits,2961.0
2024-02,OGLETHORPE,Frozen Fruits,1593.0
2024-03,OGLETHORPE,Frozen Fruits,250.0
2024-04,OGLETHORPE,Frozen Fruits,452.0
2024-05,OGLETHORPE,Frozen Fruits,200.0
2024-06,OGLETHORPE,Frozen Fruits,318.0
2023-08,OGLETHORPE,Frozen Prepared Meals,12.0
2024-03,OGLETHORPE,Frozen Prepared Meals,12.0
2023-07,OGLETHORPE,Frozen Proteins,1434.0
2023-08,OGLETHORPE,Frozen Proteins,2710.0
2023-09,OGLETHORPE,Frozen Proteins,2625.0
2023-10,OGLETHORPE,Frozen Proteins,4442.0
2023-11,OGLETHORPE,Frozen Proteins,2565.0
2023-12,OGLETHORPE,Frozen Proteins,4451.0
2024-01,OGLETHORPE,Frozen Proteins,4008.0
2024-02,OGLETHORPE,Frozen Proteins,5953.0
2024-03,OGLETHORPE,Frozen Proteins,4521.0
2024-04,OGLETHORPE,Frozen Proteins,6000.0
2024-05,OGLETHORPE,Frozen Proteins,4900.0
2024-06,OGLETHORPE,Frozen Proteins,4269.0
2023-08,RABUN,Cooled Dairy,129.0
2023-09,RABUN,Cooled Dairy,287.0
2023-12,RABUN,Cooled Dairy,3264.0
2024-01,RABUN,Cooled Dairy,10428.0
2024-02,RABUN,Cooled Dairy,10976.0
2024-03,RABUN,Cooled Dairy,10398.0
2024-04,RABUN,Cooled Dairy,13108.0
2024-05,RABUN,Cooled Dairy,180.0
2024-06,RABUN,Cooled Dairy,3076.0
2024-05,RABUN,Cooled Food Misc.,8.0
2023-07,RABUN,Cooled Fruits,2033.0
2023-08,RABUN,Cooled Fruits,11024.0
2023-09,RABUN,Cooled Fruits,5876.0
2023-10,RABUN,Cooled Fruits,4523.0
2023-11,RABUN,Cooled Fruits,5858.0
2024-02,RABUN,Cooled Fruits,10404.0
2024-03,RABUN,Cooled Fruits,9624.0
2024-04,RABUN,Cooled Fruits,8476.0
2024-05,RABUN,Cooled Fruits,20012.0
2024-06,RABUN,Cooled Fruits,10665.0
2023-07,RABUN,Cooled Mixed Produce,14123.0
2023-08,RABUN,Cooled Mixed Produce,11083.0
2023-09,RABUN,Cooled Mixed Produce,11132.0
2023-10,RABUN,Cooled Mixed Produce,10859.0
2023-11,RABUN,Cooled Mixed Produce,13000.0
2023-12,RABUN,Cooled Mixed Produce,13968.0
2024-01,RABUN,Cooled Mixed Produce,6184.0
2024-02,RABUN,Cooled Mixed Produce,7257.0
2024-03,RABUN,Cooled Mixed Produce,18848.0
2024-04,RABUN,Cooled Mixed Produce,6270.0
2024-05,RABUN,Cooled Mixed Produce,7508.0
2024-06,RABUN,Cooled Mixed Produce,8187.0
2023-07,RABUN,Cooled Potatoes,444.0
2023-08,RABUN,Cooled Potatoes,444.0
2023-09,RABUN,Cooled Potatoes,17797.0
2024-03,RABUN,Cooled Potatoes,6200.0
2024-03,RABUN,Cooled Vegetables,2100.0
2024-05,RABUN,Cooled Vegetables,1232.0
2023-07,RABUN,Dry Beverages,2948.0
2023-08,RABUN,Dry Beverages,2319.0
2023-09,RABUN,Dry Beverages,5960.0
2023-10,RABUN,Dry Beverages,248.0
2023-11,RABUN,Dry Beverages,4755.0
2023-12,RABUN,Dry Beverages,3308.0
2024-01,RABUN,Dry Beverages,5472.0
2024-02,RABUN,Dry Beverages,6881.0
2024-03,RABUN,Dry Beverages,2509.0
2024-04,RABUN,Dry Beverages,1055.0
2024-05,RABUN,Dry Beverages,5586.0
2024-06,RABUN,Dry Beverages,1135.0
2024-03,RABUN,Dry Dairy,76.0
2024-04,RABUN,Dry Dairy,520.0
2024-05,RABUN,Dry Dairy,172.0
2024-06,RABUN,Dry Dairy,199.0
2023-07,RABUN,Dry Food Misc.,1719.0
2023-08,RABUN,Dry Food Misc.,3801.0
2023-09,RABUN,Dry Food Misc.,1986.0
2023-10,RABUN,Dry Food Misc.,2624.0
2023-11,RABUN,Dry Food Misc.,1340.0
2023-12,RABUN,Dry Food Misc.,1463.0
2024-01,RABUN,Dry Food Misc.,1829.0
2024-02,RABUN,Dry Food Misc.,1539.0
2024-03,RABUN,Dry Food Misc.,3424.0
2024-04,RABUN,Dry Food Misc.,3526.0
2024-05,RABUN,Dry Food Misc.,2052.0
2024-06,RABUN,Dry Food Misc.,1395.0
2023-07,RABUN,Dry Fruits,2646.0
2023-08,RABUN,Dry Fruits,2394.0
2023-09,RABUN,Dry Fruits,5202.0
2023-10,RABUN,Dry Fruits,4716.0
2023-11,RABUN,Dry Fruits,2289.0
2023-12,RABUN,Dry Fruits,3268.0
2024-01,RABUN,Dry Fruits,3319.0
2024-02,RABUN,Dry Fruits,5649.0
2024-03,RABUN,Dry Fruits,5256.0
2024-04,RABUN,Dry Fruits,3747.0
2024-05,RABUN,Dry Fruits,4895.0
2024-06,RABUN,Dry Fruits,2378.0
2023-07,RABUN,Dry Grains,21457.0
2023-08,RABUN,Dry Grains,12064.0
2023-09,RABUN,Dry Grains,13688.0
2023-10,RABUN,Dry Grains,10683.0
2023-11,RABUN,Dry Grains,11598.0
2023-12,RABUN,Dry Grains,10456.0
2024-01,RABUN,Dry Grains,2549.0
2024-02,RABUN,Dry Grains,8901.0
2024-03,RABUN,Dry Grains,18012.0
2024-04,RABUN,Dry Grains,7010.0
2024-05,RABUN,Dry Grains,13081.0
2024-06,RABUN,Dry Grains,13710.0
2023-07,RABUN,Dry Non-Food Misc.,70.0
2023-08,RABUN,Dry Non-Food Misc.,20.0
2023-10,RABUN,Dry Non-Food Misc.,2575.0
2023-11,RABUN,Dry Non-Food Misc.,6.0
2023-12,RABUN,Dry Non-Food Misc.,838.0
2024-01,RABUN,Dry Non-Food Misc.,236.0
2024-02,RABUN,Dry Non-Food Misc.,183.0
2024-03,RABUN,Dry Non-Food Misc.,98.0
2024-04,RABUN,Dry Non-Food Misc.,327.0
2024-05,RABUN,Dry Non-Food Misc.,495.0
2024-06,RABUN,Dry Non-Food Misc.,955.0
2023-08,RABUN,Dry Other,408.0
2023-07,RABUN,Dry Potatoes,1320.0
2023-09,RABUN,Dry Potatoes,1960.0
2024-01,RABUN,Dry Potatoes,405.0
2024-02,RABUN,Dry Potatoes,3564.0
2023-07,RABUN,Dry Prepared Meals,5900.0
2023-08,RABUN,Dry Prepared Meals,4732.0
2023-09,RABUN,Dry Prepared Meals,10332.0
2023-11,RABUN,Dry Prepared Meals,2832.0
2023-12,RABUN,Dry Prepared Meals,1656.0
2024-01,RABUN,Dry Prepared Meals,2356.0
2024-02,RABUN,Dry Prepared Meals,2080.0
2024-03,RABUN,Dry Prepared Meals,640.0
2024-04,RABUN,Dry Prepared Meals,2811.0
2024-05,RABUN,Dry Prepared Meals,5194.0
2024-06,RABUN,Dry Prepared Meals,38.0
2023-07,RABUN,Dry Proteins,13914.0
2023-08,RABUN,Dry Proteins,9413.0
2023-09,RABUN,Dry Proteins,10399.0
2023-10,RABUN,Dry Proteins,15898.0
2023-11,RABUN,Dry Proteins,11400.0
2023-12,RABUN,Dry Proteins,10568.0
2024-01,RABUN,Dry Proteins,9145.0
2024-02,RABUN,Dry Proteins,8846.0
2024-03,RABUN,Dry Proteins,10568.0
2024-04,RABUN,Dry Proteins,9753.0
2024-05,RABUN,Dry Proteins,21257.0
2024-06,RABUN,Dry Proteins,16740.0
2023-10,RABUN,Dry Unsorted Salvage,1500.0
2024-01,RABUN,Dry Unsorted Salvage,4000.0
2023-07,RABUN,Dry Vegetables,15192.0
2023-08,RABUN,Dry Vegetables,8267.0
2023-09,RABUN,Dry Vegetables,11797.0
2023-10,RABUN,Dry Vegetables,11234.0
2023-11,RABUN,Dry Vegetables,10753.0
2023-12,RABUN,Dry Vegetables,7838.0
2024-01,RABUN,Dry Vegetables,11248.0
2024-02,RABUN,Dry Vegetables,10375.0
2024-03,RABUN,Dry Vegetables,11398.0
2024-04,RABUN,Dry Vegetables,12662.0
2024-05,RABUN,Dry Vegetables,13035.0
2024-06,RABUN,Dry Vegetables,13375.0
2023-07,RABUN,Frozen Food Misc.,6154.0
2023-08,RABUN,Frozen Food Misc.,6739.0
2023-09,RABUN,Frozen Food Misc.,3722.0
2023-10,RABUN,Frozen Food Misc.,4370.0
2023-11,RABUN,Frozen Food Misc.,5634.0
2023-12,RABUN,Frozen Food Misc.,1411.0
2024-01,RABUN,Frozen Food Misc.,3929.0
2024-02,RABUN,Frozen Food Misc.,3078.0
2024-03,RABUN,Frozen Food Misc.,4594.0
2024-04,RABUN,Frozen Food Misc.,2487.0
2024-05,RABUN,Frozen Food Misc.,4822.0
2024-06,RABUN,Frozen Food Misc.,4131.0
2023-07,RABUN,Frozen Fruits,1440.0
2023-08,RABUN,Frozen Fruits,8970.0
2023-09,RABUN,Frozen Fruits,1860.0
2023-10,RABUN,Frozen Fruits,1408.0
2023-11,RABUN,Frozen Fruits,4752.0
2023-12,RABUN,Frozen Fruits,1712.0
2024-01,RABUN,Frozen Fruits,4016.0
2023-07,RABUN,Frozen Proteins,1600.0
2023-08,RABUN,Frozen Proteins,3244.0
2023-09,RABUN,Frozen Proteins,7329.0
2023-10,RABUN,Frozen Proteins,6632.0
2023-11,RABUN,Frozen Proteins,7105.0
2023-12,RABUN,Frozen Proteins,5391.0
2024-01,RABUN,Frozen Proteins,7067.0
2024-02,RABUN,Frozen Proteins,2162.0
2024-03,RABUN,Frozen Proteins,8200.0
2024-04,RABUN,Frozen Proteins,4732.0
2024-05,RABUN,Frozen Proteins,10305.0
2024-06,RABUN,Frozen Proteins,5647.0
2024-03,STEPHENS,Cooled Beverages,68.0
2023-07,STEPHENS,Cooled Dairy,52.0
2023-08,STEPHENS,Cooled Dairy,74.0
2023-09,STEPHENS,Cooled Dairy,87.0
2023-10,STEPHENS,Cooled Dairy,3.0
2023-12,STEPHENS,Cooled Dairy,16.0
2024-01,STEPHENS,Cooled Dairy,4239.0
2024-02,STEPHENS,Cooled Dairy,1673.0
2024-03,STEPHENS,Cooled Dairy,2496.0
2024-04,STEPHENS,Cooled Dairy,1718.0
2024-05,STEPHENS,Cooled Dairy,357.0
2024-06,STEPHENS,Cooled Dairy,951.0
2024-01,STEPHENS,Cooled Food Misc.,32.0
2024-02,STEPHENS,Cooled Food Misc.,1.0
2024-03,STEPHENS,Cooled Food Misc.,45.0
2024-04,STEPHENS,Cooled Food Misc.,62.0
2024-05,STEPHENS,Cooled Food Misc.,141.0
2024-06,STEPHENS,Cooled Food Misc.,48.0
2023-07,STEPHENS,Cooled Fruits,1425.0
2023-08,STEPHENS,Cooled Fruits,3120.0
2023-09,STEPHENS,Cooled Fruits,1560.0
2023-10,STEPHENS,Cooled Fruits,4385.0
2023-11,STEPHENS,Cooled Fruits,4669.0
2024-02,STEPHENS,Cooled Fruits,4956.0
2024-03,STEPHENS,Cooled Fruits,4872.0
2024-04,STEPHENS,Cooled Fruits,6204.0
2024-05,STEPHENS,Cooled Fruits,5369.0
2024-06,STEPHENS,Cooled Fruits,5715.0
2023-07,STEPHENS,Cooled Mixed Produce,3961.0
2023-08,STEPHENS,Cooled Mixed Produce,1653.0
2023-09,STEPHENS,Cooled Mixed Produce,1122.0
2023-10,STEPHENS,Cooled Mixed Produce,3101.0
2023-11,STEPHENS,Cooled Mixed Produce,668.0
2023-12,STEPHENS,Cooled Mixed Produce,461.0
2024-01,STEPHENS,Cooled Mixed Produce,795.0
2024-02,STEPHENS,Cooled Mixed Produce,1524.0
2024-03,STEPHENS,Cooled Mixed Produce,1443.0
2024-04,STEPHENS,Cooled Mixed Produce,1603.0
2024-05,STEPHENS,Cooled Mixed Produce,2349.0
2024-06,STEPHENS,Cooled Mixed Produce,1557.0
2023-07,STEPHENS,Cooled Potatoes,1665.0
2023-09,STEPHENS,Cooled Potatoes,37.0
2023-07,STEPHENS,Dry Beverages,523.0
2023-08,STEPHENS,Dry Beverages,967.0
2023-09,STEPHENS,Dry Beverages,279.0
2023-10,STEPHENS,Dry Beverages,1029.0
2023-11,STEPHENS,Dry Beverages,2162.0
2023-12,STEPHENS,Dry Beverages,3450.0
2024-01,STEPHENS,Dry Beverages,295.0
2024-02,STEPHENS,Dry Beverages,1324.0
2024-03,STEPHENS,Dry Beverages,3420.0
2024-04,STEPHENS,Dry Beverages,2726.0
2024-05,STEPHENS,Dry Beverages,2781.0
2024-06,STEPHENS,Dry Beverages,2634.0
2024-02,STEPHENS,Dry Dairy,26.0
2024-03,STEPHENS,Dry Dairy,701.0
2024-04,STEPHENS,Dry Dairy,1343.0
2024-05,STEPHENS,Dry Dairy,1115.0
2024-06,STEPHENS,Dry Dairy,1359.0
2023-07,STEPHENS,Dry Food Misc.,2473.0
2023-08,STEPHENS,Dry Food Misc.,5419.0
2023-09,STEPHENS,Dry Food Misc.,3196.0
2023-10,STEPHENS,Dry Food Misc.,3495.0
2023-11,STEPHENS,Dry Food Misc.,3753.0
2023-12,STEPHENS,Dry Food Misc.,2696.0
2024-01,STEPHENS,Dry Food Misc.,2980.0
2024-02,STEPHENS,Dry Food Misc.,1811.0
2024-03,STEPHENS,Dry Food Misc.,4938.0
2024-04,STEPHENS,Dry Food Misc.,5499.0
2024-05,STEPHENS,Dry Food Misc.,6483.0
2024-06,STEPHENS,Dry Food Misc.,4028.0
2023-07,STEPHENS,Dry Fruits,108.0
2023-08,STEPHENS,Dry Fruits,1929.0
2023-09,STEPHENS,Dry Fruits,3019.0
2023-10,STEPHENS,Dry Fruits,4254.0
2023-11,STEPHENS,Dry Fruits,375.0
2023-12,STEPHENS,Dry Fruits,1515.0
2024-01,STEPHENS,Dry Fruits,1171.0
2024-02,STEPHENS,Dry Fruits,1443.0
2024-03,STEPHENS,Dry Fruits,451.0
2024-04,STEPHENS,Dry Fruits,2545.0
2024-05,STEPHENS,Dry Fruits,3525.0
2024-06,STEPHENS,Dry Fruits,1979.0
2023-07,STEPHENS,Dry Grains,6576.0
2023-08,STEPHENS,Dry Grains,3104.0
2023-09,STEPHENS,Dry Grains,2710.0
2023-10,STEPHENS,Dry Grains,4028.0
2023-11,STEPHENS,Dry Grains,1051.0
2023-12,STEPHENS,Dry Grains,1670.0
2024-01,STEPHENS,Dry Grains,712.0
2024-02,STEPHENS,Dry Grains,1453.0
2024-03,STEPHENS,Dry Grains,2960.0
2024-04,STEPHENS,Dry Grains,3389.0
2024-05,STEPHENS,Dry Grains,4906.0
2024-06,STEPHENS,Dry Grains,4812.0
2024-03,STEPHENS,Dry Mixed Produce,320.0
2024-04,STEPHENS,Dry Mixed Produce,270.0
2024-05,STEPHENS,Dry Mixed Produce,13.0
2024-06,STEPHENS,Dry Mixed Produce,14.0
2023-07,STEPHENS,Dry Non-Food Misc.,187.0
2023-08,STEPHENS,Dry Non-Food Misc.,18.0
2023-10,STEPHENS,Dry Non-Food Misc.,207.0
2023-11,STEPHENS,Dry Non-Food Misc.,29.0
2023-12,STEPHENS,Dry Non-Food Misc.,201.0
2024-01,STEPHENS,Dry Non-Food Misc.,36.0
2024-02,STEPHENS,Dry Non-Food Misc.,68.0
2024-03,STEPHENS,Dry Non-Food Misc.,223.0
2024-04,STEPHENS,Dry Non-Food Misc.,199.0
2024-05,STEPHENS,Dry Non-Food Misc.,399.0
2024-06,STEPHENS,Dry Non-Food Misc.,603.0
2023-08,STEPHENS,Dry Other,3204.0
2023-07,STEPHENS,Dry Potatoes,90.0
2024-01,STEPHENS,Dry Potatoes,135.0
2024-02,STEPHENS,Dry Potatoes,1647.0
2023-07,STEPHENS,Dry Prepared Meals,257.0
2023-08,STEPHENS,Dry Prepared Meals,92.0
2023-10,STEPHENS,Dry Prepared Meals,36.0
2023-11,STEPHENS,Dry Prepared Meals,2016.0
2023-12,STEPHENS,Dry Prepared Meals,144.0
2024-01,STEPHENS,Dry Prepared Meals,193.0
2024-02,STEPHENS,Dry Prepared Meals,1212.0
2024-03,STEPHENS,Dry Prepared Meals,10.0
2024-04,STEPHENS,Dry Prepared Meals,1926.0
2024-05,STEPHENS,Dry Prepared Meals,11206.0
2024-06,STEPHENS,Dry Prepared Meals,2116.0
2023-07,STEPHENS,Dry Proteins,3354.0
2023-08,STEPHENS,Dry Proteins,3176.0
2023-09,STEPHENS,Dry Proteins,3690.0
2023-10,STEPHENS,Dry Proteins,9866.0
2023-11,STEPHENS,Dry Proteins,3234.0
2023-12,STEPHENS,Dry Proteins,5019.0
2024-01,STEPHENS,Dry Proteins,3286.0
2024-02,STEPHENS,Dry Proteins,1990.0
2024-03,STEPHENS,Dry Proteins,2919.0
2024-04,STEPHENS,Dry Proteins,2798.0
2024-05,STEPHENS,Dry Proteins,7301.0
2024-06,STEPHENS,Dry Proteins,7012.0
2024-04,STEPHENS,Dry Unsorted Salvage,12.0
2023-07,STEPHENS,Dry Vegetables,5871.0
2023-08,STEPHENS,Dry Vegetables,5554.0
2023-09,STEPHENS,Dry Vegetables,1555.0
2023-10,STEPHENS,Dry Vegetables,3962.0
2023-11,STEPHENS,Dry Vegetables,5577.0
2023-12,STEPHENS,Dry Vegetables,3463.0
2024-01,STEPHENS,Dry Vegetables,4738.0
2024-02,STEPHENS,Dry Vegetables,4199.0
2024-03,STEPHENS,Dry Vegetables,6916.0
2024-04,STEPHENS,Dry Vegetables,7581.0
2024-05,STEPHENS,Dry Vegetables,8744.0
2024-06,STEPHENS,Dry Vegetables,4309.0
2024-04,STEPHENS,Frozen Beverages,72.0
2023-07,STEPHENS,Frozen Food Misc.,5272.0
2023-08,STEPHENS,Frozen Food Misc.,856.0
2023-09,STEPHENS,Frozen Food Misc.,753.0
2023-10,STEPHENS,Frozen Food Misc.,752.0
2023-11,STEPHENS,Frozen Food Misc.,1170.0
2023-12,STEPHENS,Frozen Food Misc.,808.0
2024-01,STEPHENS,Frozen Food Misc.,588.0
2024-02,STEPHENS,Frozen Food Misc.,1736.0
2024-03,STEPHENS,Frozen Food Misc.,1094.0
2024-04,STEPHENS,Frozen Food Misc.,1087.0
2024-05,STEPHENS,Frozen Food Misc.,1473.0
2024-06,STEPHENS,Frozen Food Misc.,1252.0
2023-08,STEPHENS,Frozen Fruits,3630.0
2023-09,STEPHENS,Frozen Fruits,1920.0
2023-10,STEPHENS,Frozen Fruits,3004.0
2023-11,STEPHENS,Frozen Fruits,3600.0
2023-12,STEPHENS,Frozen Fruits,1488.0
2024-01,STEPHENS,Frozen Fruits,2400.0
2024-02,STEPHENS,Frozen Fruits,32.0
2024-03,STEPHENS,Frozen Fruits,192.0
2024-04,STEPHENS,Frozen Fruits,32.0
2024-06,STEPHENS,Frozen Fruits,168.0
2023-07,STEPHENS,Frozen Proteins,2173.0
2023-08,STEPHENS,Frozen Proteins,3869.0
2023-09,STEPHENS,Frozen Proteins,4081.0
2023-10,STEPHENS,Frozen Proteins,5991.0
2023-11,STEPHENS,Frozen Proteins,4150.0
2023-12,STEPHENS,Frozen Proteins,4541.0
2024-01,STEPHENS,Frozen Proteins,3098.0
2024-02,STEPHENS,Frozen Proteins,3174.0
2024-03,STEPHENS,Frozen Proteins,5222.0
2024-04,STEPHENS,Frozen Proteins,5683.0
2024-05,STEPHENS,Frozen Proteins,10072.0
2024-06,STEPHENS,Frozen Proteins,6060.0
2024-01,TOWNS,Cooled Dairy,180.0
2024-02,TOWNS,Cooled Dairy,93.0
2024-03,TOWNS,Cooled Dairy,1584.0
2024-05,TOWNS,Cooled Dairy,216.0
2024-06,TOWNS,Cooled Dairy,120.0
2023-10,TOWNS,Cooled Fruits,2886.0
2023-11,TOWNS,Cooled Fruits,145.0
2024-02,TOWNS,Cooled Fruits,210.0
2024-03,TOWNS,Cooled Fruits,504.0
2024-04,TOWNS,Cooled Fruits,5038.0
2024-05,TOWNS,Cooled Fruits,135.0
2023-07,TOWNS,Cooled Mixed Produce,3799.0
2023-08,TOWNS,Cooled Mixed Produce,629.0
2023-09,TOWNS,Cooled Mixed Produce,185.0
2023-10,TOWNS,Cooled Mixed Produce,345.0
2023-11,TOWNS,Cooled Mixed Produce,336.0
2023-12,TOWNS,Cooled Mixed Produce,248.0
2024-01,TOWNS,Cooled Mixed Produce,333.0
2024-03,TOWNS,Cooled Mixed Produce,61.0
2024-04,TOWNS,Cooled Mixed Produce,196.0
2024-05,TOWNS,Cooled Mixed Produce,227.0
2024-06,TOWNS,Cooled Mixed Produce,248.0
2023-07,TOWNS,Cooled Potatoes,222.0
2023-09,TOWNS,Cooled Potatoes,444.0
2023-07,TOWNS,Dry Beverages,775.0
2023-08,TOWNS,Dry Beverages,267.0
2023-09,TOWNS,Dry Beverages,149.0
2023-10,TOWNS,Dry Beverages,689.0
2023-11,TOWNS,Dry Beverages,1984.0
2023-12,TOWNS,Dry Beverages,1222.0
2024-01,TOWNS,Dry Beverages,171.0
2024-02,TOWNS,Dry Beverages,1185.0
2024-03,TOWNS,Dry Beverages,1410.0
2024-04,TOWNS,Dry Beverages,746.0
2024-05,TOWNS,Dry Beverages,828.0
2024-06,TOWNS,Dry Beverages,769.0
2023-07,TOWNS,Dry Food Misc.,2350.0
2023-08,TOWNS,Dry Food Misc.,2142.0
2023-09,TOWNS,Dry Food Misc.,1056.0
2023-10,TOWNS,Dry Food Misc.,1211.0
2023-11,TOWNS,Dry Food Misc.,1399.0
2023-12,TOWNS,Dry Food Misc.,1448.0
2024-01,TOWNS,Dry Food Misc.,818.0
2024-02,TOWNS,Dry Food Misc.,633.0
2024-03,TOWNS,Dry Food Misc.,754.0
2024-04,TOWNS,Dry Food Misc.,570.0
2024-05,TOWNS,Dry Food Misc.,942.0
2024-06,TOWNS,Dry Food Misc.,323.0
2023-08,TOWNS,Dry Fruits,875.0
2023-09,TOWNS,Dry Fruits,1391.0
2023-10,TOWNS,Dry Fruits,1001.0
2023-11,TOWNS,Dry Fruits,624.0
2023-12,TOWNS,Dry Fruits,1120.0
2024-01,TOWNS,Dry Fruits,460.0
2024-02,TOWNS,Dry Fruits,170.0
2024-04,TOWNS,Dry Fruits,1480.0
2024-05,TOWNS,Dry Fruits,1013.0
2023-07,TOWNS,Dry Grains,1533.0
2023-08,TOWNS,Dry Grains,1100.0
2023-09,TOWNS,Dry Grains,1546.0
2023-10,TOWNS,Dry Grains,3337.0
2023-11,TOWNS,Dry Grains,972.0
2024-01,TOWNS,Dry Grains,890.0
2024-04,TOWNS,Dry Grains,2167.0
2024-05,TOWNS,Dry Grains,710.0
2023-07,TOWNS,Dry Non-Food Misc.,78.0
2023-10,TOWNS,Dry Non-Food Misc.,1870.0
2023-11,TOWNS,Dry Non-Food Misc.,206.0
2023-12,TOWNS,Dry Non-Food Misc.,138.0
2024-02,TOWNS,Dry Non-Food Misc.,84.0
2024-03,TOWNS,Dry Non-Food Misc.,9.0
2024-05,TOWNS,Dry Non-Food Misc.,108.0
2024-06,TOWNS,Dry Non-Food Misc.,96.0
2023-07,TOWNS,Dry Potatoes,100.0
2024-01,TOWNS,Dry Potatoes,540.0
2024-02,TOWNS,Dry Potatoes,270.0
2023-07,TOWNS,Dry Prepared Meals,130.0
2023-11,TOWNS,Dry Prepared Meals,828.0
2023-12,TOWNS,Dry Prepared Meals,180.0
2024-02,TOWNS,Dry Prepared Meals,540.0
2024-04,TOWNS,Dry Prepared Meals,194.0
2024-05,TOWNS,Dry Prepared Meals,336.0
2023-07,TOWNS,Dry Proteins,2319.0
2023-08,TOWNS,Dry Proteins,765.0
2023-09,TOWNS,Dry Proteins,2146.0
2023-10,TOWNS,Dry Proteins,10004.0
2023-11,TOWNS,Dry Proteins,3057.0
2023-12,TOWNS,Dry Proteins,2923.0
2024-01,TOWNS,Dry Proteins,6148.0
2024-02,TOWNS,Dry Proteins,606.0
2024-03,TOWNS,Dry Proteins,270.0
2024-04,TOWNS,Dry Proteins,1494.0
2024-05,TOWNS,Dry Proteins,2107.0
2024-06,TOWNS,Dry Proteins,872.0
2023-07,TOWNS,Dry Vegetables,1094.0
2023-08,TOWNS,Dry Vegetables,2219.0
2023-09,TOWNS,Dry Vegetables,613.0
2023-10,TOWNS,Dry Vegetables,3164.0
2023-11,TOWNS,Dry Vegetables,3718.0
2023-12,TOWNS,Dry Vegetables,1575.0
2024-01,TOWNS,Dry Vegetables,3760.0
2024-02,TOWNS,Dry Vegetables,270.0
2024-03,TOWNS,Dry Vegetables,700.0
2024-04,TOWNS,Dry Vegetables,2855.0
2024-05,TOWNS,Dry Vegetables,1299.0
2024-06,TOWNS,Dry Vegetables,324.0
2023-07,TOWNS,Frozen Food Misc.,1730.0
2023-08,TOWNS,Frozen Food Misc.,350.0
2023-09,TOWNS,Frozen Food Misc.,215.0
2023-10,TOWNS,Frozen Food Misc.,1210.0
2023-11,TOWNS,Frozen Food Misc.,54.0
2023-12,TOWNS,Frozen Food Misc.,140.0
