Month,County,Agency Name,Food Type,Storage Method,Fiscal Year,Food Category,Weight
2023-02,STEPHENS,Food 2 Kids Stephens County,Other,Dry,FY2023,Dry Other,4296.0
2023-02,STEPHENS,Food 2 Tots-Stephens County,Food Misc.,Dry,FY2023,Dry Food Misc.,28.0
2023-02,STEPHENS,Food 2 Tots-Stephens County,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,42.0
2023-02,STEPHENS,Food 2 Tots-Stephens County,Other,Dry,FY2023,Dry Other,840.0
2023-02,STEPHENS,Full Gospel Baptist Church,Beverages,Dry,FY2023,Dry Beverages,142.0
2023-02,STEPHENS,Full Gospel Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,357.0
2023-02,STEPHENS,Full Gospel Baptist Church,Food Misc.,Frozen,FY2023,Frozen Food Misc.,50.0
2023-02,STEPHENS,Full Gospel Baptist Church,Grains,Dry,FY2023,Dry Grains,63.0
2023-02,STEPHENS,Hill Street Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,280.0
2023-02,STEPHENS,Hill Street Baptist Church,Food Misc.,Frozen,FY2023,Frozen Food Misc.,142.0
2023-02,STEPHENS,Hill Street Baptist Church,Prepared Meals,Dry,FY2023,Dry Prepared Meals,20.0
2023-02,STEPHENS,Hill Street Baptist Church,Proteins,Dry,FY2023,Dry Proteins,125.0
2023-02,STEPHENS,Martin Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,200.0
2023-02,STEPHENS,Martin Baptist Church,Fruits,Dry,FY2023,Dry Fruits,507.0
2023-02,STEPHENS,Martin Baptist Church,Grains,Dry,FY2023,Dry Grains,286.0
2023-02,STEPHENS,Martin Baptist Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,2000.0
2023-02,STEPHENS,Martin Baptist Church,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,1500.0
2023-02,STEPHENS,Martin Baptist Church,Proteins,Dry,FY2023,Dry Proteins,325.0
2023-02,STEPHENS,Martin Baptist Church,Proteins,Frozen,FY2023,Frozen Proteins,1120.0
2023-02,STEPHENS,Martin Baptist Church,Vegetables,Dry,FY2023,Dry Vegetables,1417.0
2023-02,STEPHENS,Miracles Happen Recovery Residence INC,Beverages,Dry,FY2023,Dry Beverages,107.0
2023-02,STEPHENS,Miracles Happen Recovery Residence INC,Food Misc.,Dry,FY2023,Dry Food Misc.,562.0
2023-02,STEPHENS,Miracles Happen Recovery Residence INC,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,81.0
2023-02,STEPHENS,Miracles Happen Recovery Residence INC,Proteins,Frozen,FY2023,Frozen Proteins,256.0
2023-02,STEPHENS,Neighbors 4 Neighbors,Food Misc.,Dry,FY2023,Dry Food Misc.,200.0
2023-02,STEPHENS,Neighbors 4 Neighbors,Food Misc.,Frozen,FY2023,Frozen Food Misc.,2000.0
2023-02,STEPHENS,Neighbors 4 Neighbors,Fruits,Dry,FY2023,Dry Fruits,312.0
2023-02,STEPHENS,Neighbors 4 Neighbors,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,1500.0
2023-02,STEPHENS,Neighbors 4 Neighbors,Proteins,Dry,FY2023,Dry Proteins,637.0
2023-02,STEPHENS,Neighbors 4 Neighbors,Vegetables,Dry,FY2023,Dry Vegetables,1066.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Beverages,Dry,FY2023,Dry Beverages,20.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Food Misc.,Dry,FY2023,Dry Food Misc.,182.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Food Misc.,Frozen,FY2023,Frozen Food Misc.,12.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Fruits,Dry,FY2023,Dry Fruits,48.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Prepared Meals,Dry,FY2023,Dry Prepared Meals,12.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Proteins,Dry,FY2023,Dry Proteins,50.0
2023-02,STEPHENS,New Hope Baptist Church Toccoa,Vegetables,Dry,FY2023,Dry Vegetables,54.0
2023-02,STEPHENS,Paradise Mountain Ministries,Beverages,Dry,FY2023,Dry Beverages,72.0
2023-02,STEPHENS,Paradise Mountain Ministries,Food Misc.,Dry,FY2023,Dry Food Misc.,458.0
2023-02,STEPHENS,Paradise Mountain Ministries,Food Misc.,Frozen,FY2023,Frozen Food Misc.,208.0
2023-02,STEPHENS,Paradise Mountain Ministries,Grains,Dry,FY2023,Dry Grains,57.0
2023-02,STEPHENS,Paradise Mountain Ministries,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,1396.0
2023-02,STEPHENS,Paradise Mountain Ministries,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,52.0
2023-02,STEPHENS,Rehoboth Assembly of God,Beverages,Dry,FY2023,Dry Beverages,69.0
2023-02,STEPHENS,Rehoboth Assembly of God,Food Misc.,Dry,FY2023,Dry Food Misc.,155.0
2023-02,STEPHENS,Rehoboth Assembly of God,Food Misc.,Frozen,FY2023,Frozen Food Misc.,47.0
2023-02,STEPHENS,Rehoboth Assembly of God,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,84.0
2023-02,STEPHENS,Stephens: New Hope BC Senior Staples Program,Food Misc.,Dry,FY2023,Dry Food Misc.,110.0
2023-02,STEPHENS,Stephens: New Hope BC Senior Staples Program,Fruits,Dry,FY2023,Dry Fruits,96.0
2023-02,STEPHENS,Stephens: New Hope BC Senior Staples Program,Prepared Meals,Dry,FY2023,Dry Prepared Meals,160.0
2023-02,STEPHENS,Stephens: New Hope BC Senior Staples Program,Proteins,Dry,FY2023,Dry Proteins,175.0
2023-02,STEPHENS,Stephens: New Hope BC Senior Staples Program,Vegetables,Dry,FY2023,Dry Vegetables,328.0
2023-02,STEPHENS,The Hope Center (Toccoa Soup Kitchen),Food Misc.,Dry,FY2023,Dry Food Misc.,131.0
2023-02,STEPHENS,The Hope Center (Toccoa Soup Kitchen),Food Misc.,Frozen,FY2023,Frozen Food Misc.,11.0
2023-02,STEPHENS,The Salvation Army - Toccoa Co,Food Misc.,Dry,FY2023,Dry Food Misc.,28.0
2023-02,STEPHENS,The Salvation Army - Toccoa Co,Fruits,Dry,FY2023,Dry Fruits,96.0
2023-02,STEPHENS,The Salvation Army - Toccoa Co,Proteins,Dry,FY2023,Dry Proteins,50.0
2023-02,STEPHENS,The Salvation Army - Toccoa Co,Proteins,Frozen,FY2023,Frozen Proteins,280.0
2023-02,STEPHENS,The Salvation Army - Toccoa Co,Vegetables,Dry,FY2023,Dry Vegetables,878.0
2023-02,STEPHENS,The Springs of Toccoa,Food Misc.,Dry,FY2023,Dry Food Misc.,200.0
2023-02,STEPHENS,The Springs of Toccoa,Fruits,Dry,FY2023,Dry Fruits,312.0
2023-02,STEPHENS,The Springs of Toccoa,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,2000.0
2023-02,STEPHENS,The Springs of Toccoa,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,1500.0
2023-02,STEPHENS,The Springs of Toccoa,Proteins,Dry,FY2023,Dry Proteins,400.0
2023-02,STEPHENS,The Springs of Toccoa,Proteins,Frozen,FY2023,Frozen Proteins,2320.0
2023-02,STEPHENS,The Springs of Toccoa,Vegetables,Dry,FY2023,Dry Vegetables,1066.0
2023-02,STEPHENS,Zebulon Baptist Church,Beverages,Dry,FY2023,Dry Beverages,462.0
2023-02,STEPHENS,Zebulon Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,1666.0
2023-02,STEPHENS,Zebulon Baptist Church,Food Misc.,Frozen,FY2023,Frozen Food Misc.,288.0
2023-02,STEPHENS,Zebulon Baptist Church,Fruits,Dry,FY2023,Dry Fruits,75.0
2023-02,STEPHENS,Zebulon Baptist Church,Grains,Dry,FY2023,Dry Grains,160.0
2023-02,STEPHENS,Zebulon Baptist Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,1198.0
2023-02,STEPHENS,Zebulon Baptist Church,Proteins,Dry,FY2023,Dry Proteins,150.0
2023-02,STEPHENS,Zebulon Baptist Church,Vegetables,Dry,FY2023,Dry Vegetables,106.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Beverages,Dry,FY2023,Dry Beverages,428.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Food Misc.,Dry,FY2023,Dry Food Misc.,1438.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Food Misc.,Frozen,FY2023,Frozen Food Misc.,224.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Fruits,Cooled,FY2023,Cooled Fruits,896.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Fruits,Dry,FY2023,Dry Fruits,312.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,2467.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,1500.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Proteins,Dry,FY2023,Dry Proteins,637.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Proteins,Frozen,FY2023,Frozen Proteins,1120.0
2023-02,TOWNS,Mt. Zion Ministries - The Refuge,Vegetables,Dry,FY2023,Dry Vegetables,1066.0
2023-02,TOWNS,Towns County Food Pantry,Food Misc.,Dry,FY2023,Dry Food Misc.,140.0
2023-02,TOWNS,Towns County Food Pantry,Fruits,Dry,FY2023,Dry Fruits,330.0
2023-02,TOWNS,Towns County Food Pantry,Grains,Dry,FY2023,Dry Grains,44.0
2023-02,TOWNS,Towns County Food Pantry,Prepared Meals,Dry,FY2023,Dry Prepared Meals,80.0
2023-02,TOWNS,Towns County Food Pantry,Proteins,Dry,FY2023,Dry Proteins,450.0
2023-02,TOWNS,Towns County Food Pantry,Proteins,Frozen,FY2023,Frozen Proteins,400.0
2023-02,TOWNS,Towns County Food Pantry,Vegetables,Dry,FY2023,Dry Vegetables,486.0
2023-02,WHITE,Food 2 Kids White County,Food Misc.,Dry,FY2023,Dry Food Misc.,166.0
2023-02,WHITE,Food 2 Kids White County,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,248.0
2023-02,WHITE,Food 2 Kids White County,Other,Dry,FY2023,Dry Other,4968.0
2023-02,WHITE,Helen First Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,200.0
2023-02,WHITE,Helen First Baptist Church,Fruits,Cooled,FY2023,Cooled Fruits,896.0
2023-02,WHITE,Helen First Baptist Church,Fruits,Dry,FY2023,Dry Fruits,312.0
2023-02,WHITE,Helen First Baptist Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,1500.0
2023-02,WHITE,Helen First Baptist Church,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,1500.0
2023-02,WHITE,Helen First Baptist Church,Proteins,Dry,FY2023,Dry Proteins,637.0
2023-02,WHITE,Helen First Baptist Church,Proteins,Frozen,FY2023,Frozen Proteins,1120.0
2023-02,WHITE,Helen First Baptist Church,Vegetables,Dry,FY2023,Dry Vegetables,1066.0
2023-02,WHITE,His Hands and Feet Ministries,Food Misc.,Dry,FY2023,Dry Food Misc.,200.0
2023-02,WHITE,His Hands and Feet Ministries,Fruits,Dry,FY2023,Dry Fruits,507.0
2023-02,WHITE,His Hands and Feet Ministries,Grains,Dry,FY2023,Dry Grains,286.0
2023-02,WHITE,His Hands and Feet Ministries,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,1500.0
2023-02,WHITE,His Hands and Feet Ministries,Proteins,Dry,FY2023,Dry Proteins,325.0
2023-02,WHITE,His Hands and Feet Ministries,Proteins,Frozen,FY2023,Frozen Proteins,1120.0
2023-02,WHITE,His Hands and Feet Ministries,Vegetables,Dry,FY2023,Dry Vegetables,1417.0
2023-02,WHITE,Mt. Yonah Baptist Church,Beverages,Dry,FY2023,Dry Beverages,650.0
2023-02,WHITE,Mt. Yonah Baptist Church,Vegetables,Dry,FY2023,Dry Vegetables,352.0
2023-02,WHITE,Shoal Creek Baptist Church,Beverages,Dry,FY2023,Dry Beverages,293.0
2023-02,WHITE,Shoal Creek Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,252.0
2023-02,WHITE,Shoal Creek Baptist Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,105.0
2023-02,WHITE,Shoal Creek Baptist Church,Prepared Meals,Dry,FY2023,Dry Prepared Meals,40.0
2023-02,WHITE,Shoal Creek Baptist Church,Proteins,Dry,FY2023,Dry Proteins,125.0
2023-02,WHITE,Shoal Creek Baptist Church,Proteins,Frozen,FY2023,Frozen Proteins,320.0
2023-02,WHITE,The Jericho House,Beverages,Dry,FY2023,Dry Beverages,694.0
2023-02,WHITE,The Jericho House,Food Misc.,Dry,FY2023,Dry Food Misc.,329.0
2023-02,WHITE,The Jericho House,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,134.0
2023-02,WHITE,The Jericho House,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,33.0
2023-02,WHITE,The Jericho House,Proteins,Frozen,FY2023,Frozen Proteins,201.0
2023-02,WHITE,White County Food Pantry,Food Misc.,Dry,FY2023,Dry Food Misc.,272.0
2023-02,WHITE,White County Food Pantry,Fruits,Dry,FY2023,Dry Fruits,144.0
2023-02,WHITE,White County Food Pantry,Grains,Dry,FY2023,Dry Grains,90.0
2023-02,WHITE,White County Food Pantry,Prepared Meals,Dry,FY2023,Dry Prepared Meals,80.0
2023-02,WHITE,White County Food Pantry,Proteins,Dry,FY2023,Dry Proteins,372.0
2023-02,WHITE,White County Food Pantry,Proteins,Frozen,FY2023,Frozen Proteins,3153.0
2023-02,WHITE,White County Food Pantry,Vegetables,Dry,FY2023,Dry Vegetables,1312.0
2023-03,BANKS,Banks: Homer UMC Senior Staples Program,Fruits,Cooled,FY2023,Cooled Fruits,72.0
2023-03,BANKS,Banks: Homer UMC Senior Staples Program,Potatoes,Cooled,FY2023,Cooled Potatoes,144.0
2023-03,BANKS,Damascus Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,365.0
2023-03,BANKS,Damascus Baptist Church,Fruits,Cooled,FY2023,Cooled Fruits,256.0
2023-03,BANKS,Damascus Baptist Church,Grains,Dry,FY2023,Dry Grains,108.0
2023-03,BANKS,Damascus Baptist Church,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,5.0
2023-03,BANKS,Damascus Baptist Church,Potatoes,Cooled,FY2023,Cooled Potatoes,148.0
2023-03,BANKS,Damascus Baptist Church,Prepared Meals,Dry,FY2023,Dry Prepared Meals,36.0
2023-03,BANKS,Damascus Baptist Church,Proteins,Dry,FY2023,Dry Proteins,75.0
2023-03,BANKS,Damascus Baptist Church,Proteins,Frozen,FY2023,Frozen Proteins,153.0
2023-03,BANKS,Damascus Baptist Church,Vegetables,Dry,FY2023,Dry Vegetables,54.0
2023-03,BANKS,Food 2 Kids Banks County,Food Misc.,Dry,FY2023,Dry Food Misc.,80.0
2023-03,BANKS,Food 2 Kids Banks County,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,120.0
2023-03,BANKS,Food 2 Kids Banks County,Other,Dry,FY2023,Dry Other,2400.0
2023-03,BANKS,"Get Real Ministries, Inc.",Fruits,Cooled,FY2023,Cooled Fruits,1944.0
2023-03,BANKS,"Get Real Ministries, Inc.",Fruits,Dry,FY2023,Dry Fruits,312.0
2023-03,BANKS,"Get Real Ministries, Inc.",Proteins,Dry,FY2023,Dry Proteins,325.0
2023-03,BANKS,"Get Real Ministries, Inc.",Proteins,Frozen,FY2023,Frozen Proteins,960.0
2023-03,BANKS,"Get Real Ministries, Inc.",Vegetables,Dry,FY2023,Dry Vegetables,715.0
2023-03,BANKS,Gillsville Baptist Church INC,Beverages,Dry,FY2023,Dry Beverages,7.0
2023-03,BANKS,Gillsville Baptist Church INC,Food Misc.,Dry,FY2023,Dry Food Misc.,191.0
2023-03,BANKS,Gillsville Baptist Church INC,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,307.0
2023-03,BANKS,Gillsville Baptist Church INC,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,7.0
2023-03,BANKS,Gillsville Baptist Church INC,Proteins,Frozen,FY2023,Frozen Proteins,46.0
2023-03,BANKS,"Homer Methodist Church, Inc.",Beverages,Dry,FY2023,Dry Beverages,14.0
2023-03,BANKS,"Homer Methodist Church, Inc.",Food Misc.,Dry,FY2023,Dry Food Misc.,1039.0
2023-03,BANKS,"Homer Methodist Church, Inc.",Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,43.0
2023-03,BANKS,"Homer Methodist Church, Inc.",Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,74.0
2023-03,BANKS,"Homer Methodist Church, Inc.",Proteins,Frozen,FY2023,Frozen Proteins,558.0
2023-03,BANKS,New Life Fellowship,Beverages,Dry,FY2023,Dry Beverages,290.0
2023-03,BANKS,New Life Fellowship,Food Misc.,Cooled,FY2023,Cooled Food Misc.,102.0
2023-03,BANKS,New Life Fellowship,Food Misc.,Dry,FY2023,Dry Food Misc.,524.0
2023-03,BANKS,New Life Fellowship,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,124.0
2023-03,BANKS,New Life Fellowship,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,79.0
2023-03,BANKS,New Life Fellowship,Proteins,Frozen,FY2023,Frozen Proteins,78.0
2023-03,BARROW,Auburn First Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,928.0
2023-03,BARROW,Auburn First Baptist Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,3229.0
2023-03,BARROW,Auburn First Baptist Church,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,11.0
2023-03,BARROW,Auburn First Baptist Church,Proteins,Frozen,FY2023,Frozen Proteins,316.0
2023-03,BARROW,Barrow County Food Pantry,Beverages,Dry,FY2023,Dry Beverages,3535.0
2023-03,BARROW,Barrow County Food Pantry,Food Misc.,Dry,FY2023,Dry Food Misc.,1863.0
2023-03,BARROW,Barrow County Food Pantry,Food Misc.,Frozen,FY2023,Frozen Food Misc.,2113.0
2023-03,BARROW,Barrow County Food Pantry,Fruits,Cooled,FY2023,Cooled Fruits,1620.0
2023-03,BARROW,Barrow County Food Pantry,Fruits,Dry,FY2023,Dry Fruits,600.0
2023-03,BARROW,Barrow County Food Pantry,Grains,Dry,FY2023,Dry Grains,742.0
2023-03,BARROW,Barrow County Food Pantry,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,2000.0
2023-03,BARROW,Barrow County Food Pantry,Potatoes,Cooled,FY2023,Cooled Potatoes,3600.0
2023-03,BARROW,Barrow County Food Pantry,Proteins,Dry,FY2023,Dry Proteins,3550.0
2023-03,BARROW,Barrow County Food Pantry,Proteins,Frozen,FY2023,Frozen Proteins,3772.0
2023-03,BARROW,Barrow County Food Pantry,Vegetables,Dry,FY2023,Dry Vegetables,675.0
2023-03,BARROW,Barrow County Food Pantry,Vegetables,Frozen,FY2023,Frozen Vegetables,1170.0
2023-03,BARROW,Bear Creek First Baptist Church,Food Misc.,Dry,FY2023,Dry Food Misc.,140.0
2023-03,BARROW,Bear Creek First Baptist Church,Prepared Meals,Dry,FY2023,Dry Prepared Meals,4240.0
2023-03,BARROW,Bear Creek First Baptist Church,Proteins,Dry,FY2023,Dry Proteins,900.0
2023-03,BARROW,Christ The King Ghana Methodist,Beverages,Dry,FY2023,Dry Beverages,833.0
2023-03,BARROW,Christ The King Ghana Methodist,Food Misc.,Cooled,FY2023,Cooled Food Misc.,36.0
2023-03,BARROW,Christ The King Ghana Methodist,Food Misc.,Dry,FY2023,Dry Food Misc.,779.0
2023-03,BARROW,Christ The King Ghana Methodist,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,590.0
2023-03,BARROW,Christ The King Ghana Methodist,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,108.0
2023-03,BARROW,Christ The King Ghana Methodist,Proteins,Frozen,FY2023,Frozen Proteins,242.0
2023-03,BARROW,Church at Pierce Rd.,Beverages,Dry,FY2023,Dry Beverages,244.0
2023-03,BARROW,Church at Pierce Rd.,Food Misc.,Dry,FY2023,Dry Food Misc.,161.0
2023-03,BARROW,Church at Pierce Rd.,Grains,Dry,FY2023,Dry Grains,108.0
2023-03,BARROW,Church at Pierce Rd.,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,153.0
2023-03,BARROW,Church at Pierce Rd.,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,103.0
2023-03,BARROW,Church at Pierce Rd.,Proteins,Frozen,FY2023,Frozen Proteins,46.0
2023-03,BARROW,Church at Pierce Rd.,Vegetables,Dry,FY2023,Dry Vegetables,84.0
2023-03,BARROW,Project Adam Community Asst Ct,Beverages,Dry,FY2023,Dry Beverages,150.0
2023-03,BARROW,Project Adam Community Asst Ct,Food Misc.,Dry,FY2023,Dry Food Misc.,362.0
2023-03,BARROW,Project Adam Community Asst Ct,Fruits,Dry,FY2023,Dry Fruits,108.0
2023-03,BARROW,Project Adam Community Asst Ct,Grains,Dry,FY2023,Dry Grains,206.0
2023-03,BARROW,Project Adam Community Asst Ct,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,144.0
2023-03,BARROW,Project Adam Community Asst Ct,Vegetables,Dry,FY2023,Dry Vegetables,204.0
2023-03,BARROW,River Hills Church,Dairy,Cooled,FY2023,Cooled Dairy,1044.0
2023-03,BARROW,River Hills Church,Food Misc.,Dry,FY2023,Dry Food Misc.,425.0
2023-03,BARROW,River Hills Church,Fruits,Cooled,FY2023,Cooled Fruits,2028.0
2023-03,BARROW,River Hills Church,Fruits,Dry,FY2023,Dry Fruits,663.0
2023-03,BARROW,River Hills Church,Grains,Dry,FY2023,Dry Grains,905.0
2023-03,BARROW,River Hills Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,2000.0
2023-03,BARROW,River Hills Church,Prepared Meals,Dry,FY2023,Dry Prepared Meals,120.0
2023-03,BARROW,River Hills Church,Proteins,Dry,FY2023,Dry Proteins,625.0
2023-03,BARROW,River Hills Church,Proteins,Frozen,FY2023,Frozen Proteins,1600.0
2023-03,BARROW,River Hills Church,Vegetables,Dry,FY2023,Dry Vegetables,1235.0
2023-03,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Beverages,Dry,FY2023,Dry Beverages,91.0
2023-03,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Food Misc.,Dry,FY2023,Dry Food Misc.,301.0
2023-03,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,175.0
2023-03,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,45.0
2023-03,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Proteins,Frozen,FY2023,Frozen Proteins,218.0
2023-03,BARROW,Winder Church of God of Prophecy,Beverages,Dry,FY2023,Dry Beverages,55.0
2023-03,BARROW,Winder Church of God of Prophecy,Food Misc.,Cooled,FY2023,Cooled Food Misc.,17.0
2023-03,BARROW,Winder Church of God of Prophecy,Food Misc.,Dry,FY2023,Dry Food Misc.,44.0
2023-03,BARROW,Winder Church of God of Prophecy,Food Misc.,Frozen,FY2023,Frozen Food Misc.,8.0
2023-03,BARROW,Winder Church of God of Prophecy,Grains,Dry,FY2023,Dry Grains,18.0
2023-03,BARROW,Winder Church of God of Prophecy,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,157.0
2023-03,BARROW,Winder Church of God of Prophecy,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,51.0
2023-03,BARROW,Winder Church of God of Prophecy,Proteins,Frozen,FY2023,Frozen Proteins,31.0
2023-03,BARROW,Winder Freelife Church,Beverages,Dry,FY2023,Dry Beverages,142.0
2023-03,BARROW,Winder Freelife Church,Food Misc.,Dry,FY2023,Dry Food Misc.,158.0
2023-03,BARROW,Winder Freelife Church,Grains,Dry,FY2023,Dry Grains,9.0
2023-03,BARROW,Winder Freelife Church,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,80.0
2023-03,BARROW,Winder Freelife Church,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,97.0
2023-03,BARROW,Winder Freelife Church,Proteins,Frozen,FY2023,Frozen Proteins,196.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Food Misc.,Cooled,FY2023,Cooled Food Misc.,72.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Food Misc.,Dry,FY2023,Dry Food Misc.,210.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Grains,Dry,FY2023,Dry Grains,22.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,152.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,92.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Potatoes,Cooled,FY2023,Cooled Potatoes,108.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Proteins,Frozen,FY2023,Frozen Proteins,404.0
2023-03,BARROW,YMCA of GA's Piedmont- Barrow County,Vegetables,Dry,FY2023,Dry Vegetables,242.0
2023-03,CLARKE,AIDS Athens (Live Forward),Beverages,Dry,FY2023,Dry Beverages,110.0
2023-03,CLARKE,AIDS Athens (Live Forward),Food Misc.,Dry,FY2023,Dry Food Misc.,166.0
2023-03,CLARKE,AIDS Athens (Live Forward),Proteins,Frozen,FY2023,Frozen Proteins,44.0
2023-03,CLARKE,Acceptance Recovery Center Inc.,Beverages,Dry,FY2023,Dry Beverages,531.0
2023-03,CLARKE,Acceptance Recovery Center Inc.,Food Misc.,Cooled,FY2023,Cooled Food Misc.,117.0
2023-03,CLARKE,Acceptance Recovery Center Inc.,Food Misc.,Dry,FY2023,Dry Food Misc.,679.0
2023-03,CLARKE,Acceptance Recovery Center Inc.,Grains,Dry,FY2023,Dry Grains,25.0
2023-03,CLARKE,Acceptance Recovery Center Inc.,Non-Food Misc.,Dry,FY2023,Dry Non-Food Misc.,172.0
2023-03,CLARKE,Acceptance Recovery Center Inc.,Proteins,Frozen,FY2023,Frozen Proteins,804.0
2023-03,CLARKE,Advantage Behavioral Health System - Women's Services,Beverages,Dry,FY2023,Dry Beverages,108.0
2023-03,CLARKE,Advantage Behavioral Health System - Women's Services,Food Misc.,Dry,FY2023,Dry Food Misc.,151.0
2023-03,CLARKE,Advantage Behavioral Health System - Women's Services,Mixed Produce,Cooled,FY2023,Cooled Mixed Produce,89.0
2023-03,CLARKE,Advantage Behavioral Health System - Women's Services,Proteins,Frozen,FY2023,Frozen Proteins,43.0
2023-03,CLARKE,Athena Athletic F.K.A Gladiator Football Foundation,Beverages,Dry,FY2023,Dry Beverages,148.0
