Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
157,178859,5388,N-103,New Beginnings Ministry,481473,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-16-10001,83,0,0,0.0,83,FRANKLIN,0.0,4/12/2024 13:34,4/12/2024 10:29,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED FROZEN FOODS, SHL",Food Misc.
941,176929,1791,L-117,Lavonia Church of God,479551,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,13,0,0,0.0,338,FRANKLIN,0.0,3/14/2024 7:00,3/14/2024 7:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA WALNUT HALVES AND PIECES,Proteins
973,173384,8910,G-134,The Grace Foundation: Family Transformation ,477013,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11796,20,0,0,0.0,200,FRANKLIN,0.0,1/26/2024 8:30,1/26/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,DR PEPPER STRAWBERRIES AND CREAM 12 FL OZ,Beverages
941,180242,4411,L-117,Lavonia Church of God,482848,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90465,64,0,0,0.0,1344,FRANKLIN,0.0,5/9/2024 7:00,5/9/2024 8:53,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA WILD CAUGHT GULF SHRIMP,Proteins
973,180613,6201,G-134,The Grace Foundation: Family Transformation ,483219,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90191,2,0,0,1.88,94,FRANKLIN,0.02,5/21/2024 10:00,5/21/2024 14:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,CUCUMBERS,Vegetables 
179,177931,8996,R-100,Rainbow Pantry,480550,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,C-07-90662,6,0,0,0.0,84,FRANKLIN,0.0,4/4/2024 13:46,4/4/2024 9:23,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,DUNKIN COFFEE CREAMER,Food Misc.
942,179966,170,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,USDA,N-50-10007,9,0,0,0.0,252,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables 
476,180991,9056,S-129,"Step of Faith Outreach, INC",483596,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10286,20,0,0,0.0,440,FRANKLIN,0.0,5/22/2024 9:30,5/22/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,GNAP DICED PEAR CUPS,Fruits
973,172865,8911,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11797,6,0,0,0.0,108,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GATORADE ZERO COOL BLUE,Beverages
157,178018,3122,N-103,New Beginnings Ministry,480637,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10174,50,0,0,0.0,700,FRANKLIN,0.0,4/5/2024 0:00,4/5/2024 10:42,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"GNAP BLACKEYE PEAS, LOW SODIUM",Proteins
157,176719,5938,N-103,New Beginnings Ministry,479342,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-10001,50,0,0,0.0,50,FRANKLIN,0.0,3/8/2024 13:34,3/8/2024 12:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"PRODUCE, FRESH SHL",Mixed Produce
179,181476,8940,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90531,5,0,0,0.0,260,FRANKLIN,0.0,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"CABBAGE, SHL 50#",Vegetables 
973,175072,3776,G-134,The Grace Foundation: Family Transformation ,477702,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11125,60,0,0,0.0,1980,FRANKLIN,0.0,2/9/2024 8:00,2/9/2024 11:59,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PEPSI WILD CHERRY,Beverages
157,180172,1045,N-103,New Beginnings Ministry,482778,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-25-10009,288,0,0,51.84,288,FRANKLIN,0.18,5/3/2024 13:34,5/3/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED SNACK ITEMS, SHL",Food Misc.
157,179735,8939,N-103,New Beginnings Ministry,482348,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90530,14,0,0,0.0,588,FRANKLIN,0.0,5/3/2024 0:00,5/3/2024 12:29,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"APPLES, SHL",Fruits
321,180468,8975,R-111,Royston Housing Authority,FAIMPORT483074,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,145,0,0,0.0,145,FRANKLIN,0.0,5/6/2024 0:00,5/6/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
179,177165,7284,R-100,Rainbow Pantry,479786,,FP/USDA,FOOD PANTRY-Agency,USDA,C-50-10043,16,0,0,41.6,416,FRANKLIN,0.1,3/21/2024 10:30,3/27/2024 10:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA RED FAT AMERICAN CHEESE CCC,Dairy
157,180273,9046,N-103,New Beginnings Ministry,482879,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10280,10,0,0,0.0,100,FRANKLIN,0.0,5/10/2024 10:25,5/10/2024 10:31,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GNAP CHEESEBURGER DINNER,Prepared Meals
157,180718,7298,N-103,New Beginnings Ministry,483324,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10248,2,0,0,0.0,28,FRANKLIN,0.0,5/17/2024 0:00,5/17/2024 10:44,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GNAP BAKING AND BISCUIT MIX,Food Misc.
941,180242,2202,L-117,Lavonia Church of God,482848,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10240,15,0,0,0.0,330,FRANKLIN,0.0,5/9/2024 7:00,5/9/2024 8:53,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA SPAGHETTI,Grains
157,181573,9025,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-11-11072,2,0,0,3.24,18,FRANKLIN,0.18,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MRS BUTTERSWORTHS SMORES PANCAKE KIT,Food Misc.
916,172635,50,W-125,World Outreach Ministries (d/b/a Ignited Church),476266,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-16-10002,15,0,0,2.7,15,FRANKLIN,0.18,1/5/2024 9:35,1/5/2024 14:57,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,MISC. FOOD BOX LL,Food Misc.
179,173499,8783,R-100,Rainbow Pantry,477128,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10308,12,0,0,49.68,276,FRANKLIN,0.18,2/1/2024 10:30,2/20/2024 13:42,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA RAISINS,Fruits
973,173864,8837,G-134,The Grace Foundation: Family Transformation ,477493,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11773,10,0,0,0.0,100,FRANKLIN,0.0,2/2/2024 17:49,2/7/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MT DEW PASSSIONFRUIT PUNCH,Beverages
916,180949,688,W-125,World Outreach Ministries (d/b/a Ignited Church),483555,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,29,0,0,5.22,29,FRANKLIN,0.18,5/16/2024 9:35,5/16/2024 13:53,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
973,173864,690,G-134,The Grace Foundation: Family Transformation ,477493,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,600,0,0,0.0,600,FRANKLIN,0.0,2/2/2024 17:49,2/7/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
916,172949,696,W-125,World Outreach Ministries (d/b/a Ignited Church),476580,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,13,0,0,2.34,13,FRANKLIN,0.18,1/11/2024 9:35,1/11/2024 14:26,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"ASSORTED SNACK ITEMS, LL",Food Misc.
973,176696,875,G-134,The Grace Foundation: Family Transformation ,479319,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-04-10000,88,0,0,0.0,88,FRANKLIN,0.0,3/5/2024 11:36,3/5/2024 11:45,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"BREAD & BAKERY, ASSORTED SHL",Grains
321,177392,8972,R-111,Royston Housing Authority,FAIMPORT480012,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCF-15-10000,1,0,0,0.0,1,FRANKLIN,0.0,3/14/2024 0:00,3/14/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN MEAT & SEAFOOD, SHL RETAIL PICKUP",Proteins
916,172669,8869,W-125,World Outreach Ministries (d/b/a Ignited Church),476300,,FOOD PANTRY,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-20-10004,15,0,0,8.1,45,FRANKLIN,0.18,1/10/2024 9:35,1/11/2024 14:22,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,PAMPERS PREEMIE SWADDLERS,Non-Food Misc.
321,182125,8971,R-111,Royston Housing Authority,FAIMPORT484729,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCF-16-10001,5,0,0,0.0,5,FRANKLIN,0.0,6/10/2024 0:00,6/10/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN FOODS, MISC SHL RETAIL PICKUP",Food Misc.
179,176131,8916,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11799,2,0,0,0.0,24,FRANKLIN,0.0,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,MONSTER COLD BREW LATTE,Beverages
157,178315,8995,N-103,New Beginnings Ministry,480931,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-21-10067,10,0,0,9.0,50,FRANKLIN,0.18,4/12/2024 0:00,4/12/2024 11:01,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"RAMEN, MARUCHAN SHRIMP",Prepared Meals
179,182301,9079,R-100,Rainbow Pantry,484905,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11841,20,0,0,0.0,340,FRANKLIN,0.0,6/26/2024 11:30,6/27/2024 13:17,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,MTN DEW ZERO 24 X 12 FL OZ,Beverages
973,179425,5407,G-134,The Grace Foundation: Family Transformation ,482038,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-15-10000,232,0,0,41.76,232,FRANKLIN,0.18,4/23/2024 9:54,4/23/2024 9:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"MEAT & SEAFOOD, FROZEN SHL",Proteins
941,175109,5938,L-117,Lavonia Church of God,477739,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-10001,400,0,0,0.0,400,FRANKLIN,0.0,2/8/2024 7:00,2/8/2024 8:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"PRODUCE, FRESH SHL",Mixed Produce
942,179966,8761,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,USDA,N-50-10306,9,0,0,0.0,225,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,USDA WHOLE DEGLET DATES,Fruits
321,177857,8976,R-111,Royston Housing Authority,FAIMPORT480476,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,31,0,0,0.0,31,FRANKLIN,0.0,3/25/2024 0:00,3/25/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
321,172938,696,R-111,Royston Housing Authority,476569,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,LOCAL - LL,W-25-10000,20,0,0,3.6,20,FRANKLIN,0.18,1/11/2024 14:45,1/11/2024 11:37,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30662.0,Royston,"ASSORTED SNACK ITEMS, LL",Food Misc.
157,177783,690,N-103,New Beginnings Ministry,480402,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,50,0,0,0.0,50,FRANKLIN,0.0,3/22/2024 13:34,3/22/2024 11:26,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
179,180878,9060,R-100,Rainbow Pantry,483484,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,N-12-10106,15,0,0,0.0,105,FRANKLIN,0.0,5/23/2024 11:00,5/28/2024 7:42,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,PURCOL MOISTURIZING HAND SANITIZER,Non-Food Misc.
973,173383,8858,G-134,The Grace Foundation: Family Transformation ,477012,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11778,20,0,0,0.0,760,FRANKLIN,0.0,1/26/2024 8:00,1/26/2024 9:10,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,CRUSH PEACH SODA,Beverages
941,176929,8714,L-117,Lavonia Church of God,479551,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10303,25,0,0,0.0,600,FRANKLIN,0.0,3/14/2024 7:00,3/14/2024 7:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA GREEN SPLIT PEAS,Proteins
157,176221,8966,N-103,New Beginnings Ministry,478847,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-15-10049,20,0,0,21.6,120,FRANKLIN,0.18,3/1/2024 0:00,3/1/2024 10:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,FIRE CRACKER REDHOT PICKLED SAUSAGE,Food Misc.
321,182125,8973,R-111,Royston Housing Authority,FAIMPORT484729,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-16-10001,10,0,0,0.0,10,FRANKLIN,0.0,6/10/2024 0:00,6/10/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
476,180991,9055,S-129,"Step of Faith Outreach, INC",483596,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10285,40,0,0,0.0,880,FRANKLIN,0.0,5/22/2024 9:30,5/22/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,GNAP MIXED FRUIT CUPS,Fruits
179,181558,8972,R-100,Rainbow Pantry,FAIMPORT484162,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCF-15-10000,35,0,0,0.0,35,FRANKLIN,0.0,5/19/2024 0:00,5/19/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN MEAT & SEAFOOD, SHL RETAIL PICKUP",Proteins
179,175758,3943,R-100,Rainbow Pantry,478386,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10268,25,0,0,28.5,950,FRANKLIN,0.03,2/22/2024 13:46,2/22/2024 9:28,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA APPLE JUICE,Beverages
321,181529,8986,R-111,Royston Housing Authority,FAIMPORT484133,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCW-01-10001,6,0,0,0.0,6,FRANKLIN,0.0,5/27/2024 0:00,5/27/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"NON-FOOD ITEMS, SHL RETAIL PICKUPS",Non-Food Misc.
179,172361,8887,R-100,Rainbow Pantry,475992,,FP/USDA,FOOD PANTRY-Agency,LFB,N-19-10056,50,0,0,72.0,400,FRANKLIN,0.18,1/5/2024 10:30,1/16/2024 8:22,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,COTTONELLE TOILET PAPER 24,Non-Food Misc.
157,178315,8903,N-103,New Beginnings Ministry,480931,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-16-10181,10,0,0,9.0,50,FRANKLIN,0.18,4/12/2024 0:00,4/12/2024 11:01,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,STOVE TOP STUFFING - TURKEY/CHICKEN/CORNBREAD,Prepared Meals
973,177949,8600,G-134,The Grace Foundation: Family Transformation ,480568,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11249,20,0,0,0.0,600,FRANKLIN,0.0,4/3/2024 11:33,4/3/2024 12:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,DIET PEPSI,Beverages
321,177079,8546,R-111,Royston Housing Authority,479701,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-10262,3,0,0,16.2,90,FRANKLIN,0.18,3/14/2024 14:45,3/14/2024 10:13,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,STARRY LEMON LIME SODA 16.9 OZ,Beverages
476,172565,8877,S-129,"Step of Faith Outreach, INC",476196,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-03-11782,15,0,0,0.0,270,FRANKLIN,0.0,1/8/2024 16:09,1/8/2024 11:33,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,CELSIUS LIVE FIT VAR PACK,Beverages
157,179735,8624,N-103,New Beginnings Ministry,482348,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11260,5,0,0,0.0,60,FRANKLIN,0.0,5/3/2024 0:00,5/3/2024 12:29,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,STARRY ZERO SUGAR 12 X 12 FL OZ,Beverages
321,173424,8856,R-111,Royston Housing Authority,477053,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,LOCAL - LL,N-25-11936,2,0,0,1.44,8,FRANKLIN,0.18,1/25/2024 14:45,1/25/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"CHUM FRUIT BITES, STRAWBERRY/MANGO",Fruits
942,179966,842,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,USDA,N-50-10021,9,0,0,0.0,243,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,USDA DICED TOMATOES NO SALT CCC,Vegetables 
321,173564,8766,R-111,Royston Housing Authority,477193,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,LOCAL - LL,N-25-11919,3,0,0,1.08,6,FRANKLIN,0.18,2/1/2024 14:45,2/1/2024 10:38,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,GHIRARDELLI SEA SALT CARAMEL CHOCOLATE,Food Misc.
941,181780,2202,L-117,Lavonia Church of God,484384,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10240,15,0,0,0.0,330,FRANKLIN,0.0,6/13/2024 7:00,6/13/2024 16:49,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA SPAGHETTI,Grains
973,172865,8880,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-03-11785,6,0,0,0.0,210,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GATORADE G2 GLACIER FREEZE,Beverages
476,180914,9052,S-129,"Step of Faith Outreach, INC",483520,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10283,10,0,0,0.0,200,FRANKLIN,0.0,5/21/2024 12:00,5/21/2024 12:04,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"GNAP 100% ORANGE TANGERINE JUICE, SINGLE SERVE",Beverages
157,178018,3204,N-103,New Beginnings Ministry,480637,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10217,50,0,0,0.0,450,FRANKLIN,0.0,4/5/2024 0:00,4/5/2024 10:42,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GNAP CANNED HAM,Proteins
179,181476,6420,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90141,4,0,0,0.0,200,FRANKLIN,0.0,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,ONIONS,Vegetables 
321,178708,8973,R-111,Royston Housing Authority,FAIMPORT481322,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-16-10001,146,0,0,0.0,146,FRANKLIN,0.0,4/8/2024 0:00,4/8/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
157,172609,5407,N-103,New Beginnings Ministry,476240,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-15-10000,71,0,0,12.78,71,FRANKLIN,0.18,1/5/2024 13:34,1/5/2024 10:31,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"MEAT & SEAFOOD, FROZEN SHL",Proteins
157,181573,9078,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11840,5,0,0,0.0,45,FRANKLIN,0.0,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PEPSI ZERO WILD CHERRY,Beverages
973,178534,8834,G-134,The Grace Foundation: Family Transformation ,481150,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11770,25,0,0,0.0,250,FRANKLIN,0.0,4/12/2024 11:10,4/25/2024 7:41,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MT DEW ZERO SUGAR,Beverages
321,177585,8975,R-111,Royston Housing Authority,FAIMPORT480205,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,120,0,0,0.0,120,FRANKLIN,0.0,3/18/2024 0:00,3/18/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
941,180242,8783,L-117,Lavonia Church of God,482848,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10308,13,0,0,0.0,299,FRANKLIN,0.0,5/9/2024 7:00,5/9/2024 8:53,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA RAISINS,Fruits
157,179735,6816,N-103,New Beginnings Ministry,482348,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90345,5,0,0,0.0,250,FRANKLIN,0.0,5/3/2024 0:00,5/3/2024 12:29,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,CARROTS,Vegetables 
157,179059,7167,N-103,New Beginnings Ministry,481673,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11200,8,0,0,0.0,80,FRANKLIN,0.0,4/19/2024 13:34,4/19/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,DR PEPPER ZERO SUGAR,Beverages
